"Story","Title","Result","Date","Stability","Duration (s)"
"To test the forgot password functionality","To validate the forgot password functionality with valid and invalid credentials.","SUCCESS","2023-07-19T14:23:12.845+05:30[Asia/Calcutta]","0.0","101.8"
